respondent_id,employee_id,team_id,zuversicht_item1,zuversicht_item2,zuversicht_item3,zuversicht_item4,zuversicht_item5,richtung_item1,richtung_item2,richtung_item3,richtung_item4,richtung_item5,energie_item1,energie_item2,energie_item3,energie_item4,energie_item5,authentische_verbundenheit_item1,authentische_verbundenheit_item2,authentische_verbundenheit_item3,authentische_verbundenheit_item4,authentische_verbundenheit_item5,vertrauensvolle_zusammenarbeit_item1,vertrauensvolle_zusammenarbeit_item2,vertrauensvolle_zusammenarbeit_item3,vertrauensvolle_zusammenarbeit_item4,vertrauensvolle_zusammenarbeit_item5,teamspirit_item1,teamspirit_item2,teamspirit_item3,teamspirit_item4,teamspirit_item5,entwicklung_item1,entwicklung_item2,entwicklung_item3,entwicklung_item4,entwicklung_item5,inspiration_item1,inspiration_item2,inspiration_item3,inspiration_item4,inspiration_item5,anerkennung_item1,anerkennung_item2,anerkennung_item3,anerkennung_item4,anerkennung_item5,neugier_item1,neugier_item2,neugier_item3,neugier_item4,neugier_item5,good_fightclub_item1,good_fightclub_item2,good_fightclub_item3,good_fightclub_item4,good_fightclub_item5,grit_item1,grit_item2,grit_item3,grit_item4,grit_item5,ownership_item1,ownership_item2,ownership_item3,ownership_item4,ownership_item5,fokus_item1,fokus_item2,fokus_item3,fokus_item4,fokus_item5,konsequenz_item1,konsequenz_item2,konsequenz_item3,konsequenz_item4,konsequenz_item5
217,employee_1_0_0_0,team_1_0_0,47.981220599177654,73.62832304273564,78.18877215042656,29.857188820593827,26.34955460539334,70.81931409673207,71.4775243083478,38.13092464494889,79.28049459527783,26.397883089788046,95.9989102281077,52.91222873989521,45.00680479496896,65.59848778089736,58.11092457826574,50.377722836160224,25.816963999448905,81.95850342970876,100.0,56.86730723545816,27.11055694630383,24.799691473417028,57.474097564402925,24.198262675418047,74.9544308763753,70.05446357910208,55.91135729891576,37.048261366639906,52.289475871405216,25.929476416544805,60.44445385325244,72.93131688083045,57.30106838077597,39.18810344299482,40.05228996351062,88.5973270233005,26.546297519094566,65.13517387801231,53.58234904790842,39.53054581387844,28.142217966842402,82.72325889590043,26.562648708484026,47.99550796452241,55.312943520701324,72.99802644751938,25.511394362404857,73.48200612860867,48.520906353805394,39.85684289813088,33.41008222521651,54.36377128010903,63.879394164737334,48.24852052792182,2.44251933935616,56.7740736709612,84.81157108779328,30.94852769933679,26.847730737681957,62.78296617543038,35.86972150686944,46.835368999017184,79.54802786716458,35.72280773127974,43.52973652731215,55.39865509163792,42.30571793679342,18.2266564805082,70.13827573104706,43.80078972209943,26.19482021002584,27.973949721274238,50.38511601290844,70.72161841285906,52.199582469633874
218,employee_1_0_0_1,team_1_0_0,37.819106434596065,56.87842078994158,75.70578482095205,33.87533917540164,20.334902761467887,52.60038427246755,47.704455383504765,69.9662104774955,65.82407263461852,35.92309170936325,92.19021549347951,38.28144724968522,35.700800350457904,49.39276706135912,71.0458110328655,53.08898318921723,28.07470924347021,48.39619819223289,61.337182236786845,47.50236472516904,34.12926250810736,54.66231385823204,54.43926698642073,44.65547123150526,53.3845104840118,76.67682244877787,70.44093086908288,44.797922764943,57.864081117621026,28.978316050689507,57.12686995702782,39.68122205570617,40.03998628092066,13.603712820566162,14.362068170857512,85.52758046285854,41.40464187666129,58.73003930120937,58.82836939480083,47.76137221384926,23.854067869023105,70.79179574980323,28.830966279458785,43.484198150955116,38.483306233488584,73.69225714191334,11.213399202198156,66.28837870530626,36.63971275382669,25.72720265887916,39.94071316068844,58.14203577278714,100.0,42.32501687143379,25.470600048109432,49.7663963874026,63.60399671477315,38.490300589431506,20.454727829540346,61.07833534310787,24.740817266533178,43.323285312154574,77.23121924461132,53.18826524805003,53.549399053932994,100.0,43.980622436805696,17.94962560323807,67.62656413577879,34.343767254081314,42.56377087086758,17.207970674950566,47.66394715578942,75.93784445626407,67.76817274085089
219,employee_1_0_0_2,team_1_0_0,55.19978496363177,69.12231755736808,78.59201430939709,35.74529942611308,27.60847701296731,57.197744791653264,52.84410629374956,40.38736825722079,71.13783958676474,30.708582091814826,77.57245491995178,39.38987105054151,32.73354653928417,63.600761988955675,72.21742363476682,44.566851822023956,28.722184645670847,76.85309990956705,71.91870295290168,66.96419361124593,22.578454661906953,49.45063804919064,48.526864509252405,37.04363489569286,77.36466690569662,45.78329235234032,83.53500340803444,52.884133090868644,45.270361814589755,44.49158840619269,54.36260564114078,47.473240200511995,97.79477506554832,18.57502765474758,12.439078955306396,66.96523921841973,20.712786847277663,80.3649124699873,45.74602451901557,55.840519753738334,32.5493721910303,61.27054426623165,16.601275736040815,44.48129754562499,37.46507521309699,80.39175511269444,27.544789469557852,41.00931548830261,39.285844977642626,67.05314229199827,44.118637861347196,58.19148319284027,58.83612934233761,50.42246300748957,28.143940675186705,11.460178672569207,73.14625731754866,45.564885680446004,32.83097664265282,66.91340142703402,25.19646094459737,32.70426601613527,61.95619396034582,28.26737221330908,37.12673183216993,65.00400483753641,42.95792087849442,19.28621402322929,59.90884089510056,37.250576915184055,23.97514771392264,15.584202628455378,42.619958688725006,60.12582902858622,44.48574906299477
220,employee_1_0_0_3,team_1_0_0,58.57081472689195,80.19358236898849,85.47961556195276,52.416393193451974,52.409461292104574,75.27233031484212,68.0445978817414,27.192551215231365,81.73825007021904,36.03536580830545,66.00511888955695,34.27120433171204,38.530890988946815,76.95548413945725,60.870665652762646,36.57671966030921,29.463463031536353,47.27928595204904,79.4738898076582,56.97058394753973,15.147956113602362,49.704308002907354,67.5729124696701,30.554936051565168,83.77412195309299,52.34290129902496,78.81969255251377,37.6535364368697,39.66631137111297,35.49004811434629,59.10769642446594,47.3808390889067,56.967284510725406,32.723183262186076,20.29114605586006,79.06656111366836,30.05127666221842,62.54202499161527,52.701480260350834,36.71999217267901,40.6401338302374,78.05894413756391,31.336021016166786,55.02556129762429,64.07275132303931,74.6635005751636,20.03234831803899,72.78528675505304,35.61148226417137,40.02648090987795,63.99829076741456,54.52483269057216,65.91127884339352,41.07278556949031,8.389031188511597,38.27231958806259,84.05623066273674,28.039923493255323,35.82170843317796,53.55440528119457,9.814069436981393,35.71587126026126,80.99123419364655,45.755389167264205,57.11421126102345,66.85740371392158,40.779557212126214,24.866275431823617,59.942385844030014,34.21034064470904,29.608241918456116,19.923780832929587,52.482617591699054,95.76318826629226,63.83082518496264
221,employee_1_0_0_4,team_1_0_0,54.45115885459006,64.78876798410182,64.76543041575448,55.06339944929536,39.953464925664896,66.52582438243078,69.9541301638702,46.24425531833555,74.49095388238524,41.48104741210882,72.0543314116192,43.00799387417163,35.562060528012694,62.845124313442334,56.966023470892836,33.66866050907984,31.250700599134085,58.59893545767462,59.268440867144236,56.11944891381315,21.070598518151442,52.045802079109876,50.64096469238176,12.175401956082128,57.46441164803535,55.68504586647624,70.05161783292887,41.84389017966965,47.470488973143894,29.058688636004796,59.719202181791374,54.03168550414123,66.43716634594368,29.29865073487319,29.567989635392973,100.0,24.50535752898104,50.36799048845391,66.29879453147893,41.81080111205802,31.472028232059113,75.12030046920161,42.18962911822751,42.539842308243166,61.85160285233814,70.6781485014552,37.54215140487827,72.41501858520402,46.32339253583955,38.22489694488132,46.94186942002736,48.54238297970942,65.71297354048248,25.235369933155866,18.54728077260765,72.91065460621633,56.839075479597355,35.88081965703904,21.627728203367173,54.56777453567863,6.196933309596055,43.82451253254065,72.16577132125197,38.68923231265104,77.05774823682896,76.86158721684485,37.43318709811955,22.440647711513854,52.00544655295619,32.78835406750456,51.12301631278996,31.8491258503056,43.83456636600978,57.081902744954746,54.015892192489595
222,employee_1_0_0_5,team_1_0_0,62.08797026800653,56.63227838755374,94.06663498667461,61.22313932343744,42.032515953067296,68.28498083424759,54.779615476554966,43.22695250587984,82.79195994397361,28.19557463933854,76.78765607098136,52.89602054125573,40.62217724287959,83.42656063272256,68.82114639240905,54.73868076619587,31.202235437023706,65.45189552493378,81.91093730853814,66.6818322567542,30.75402832373423,22.854697048068488,54.58794652733221,36.75292287603572,75.50845775133081,64.78007810052112,54.19929939081485,36.074320958440474,50.38097009909156,26.96907151259044,69.63732910184223,45.33407608926036,85.68111305385796,38.23650784211069,15.653157997282154,79.91442739157782,34.92421562201113,77.32041568425454,49.951793440220335,44.21538327568482,35.96067785240918,66.92541473140211,16.09330348856743,39.10268645347162,37.59998769891453,70.77372360338465,12.369775954016614,33.53710054135286,53.64812210517191,38.249542637963344,35.903034356997885,76.3689014153806,76.27830957419978,58.78303136202457,30.38716325802584,56.355956978637444,77.94431364176486,44.30064170091156,39.758370188497466,62.43098952456812,26.8476549936211,60.72240293373024,82.52477089544486,46.073097320043814,71.15895178483017,87.61901176723602,62.88635912767171,31.05219554716129,89.17029309579607,50.84930332685315,25.737401277899398,19.583976815067526,57.33521635884965,59.044460823617776,69.00578578993398
223,employee_1_0_0_6,team_1_0_0,45.0126488266811,51.12159860191421,66.59879564138085,35.353790124266524,39.45350592981533,28.55785550727203,32.653431508940145,12.785540729688906,76.11103058218936,19.112263555444546,77.24119593186956,41.04077994848737,36.99845492120476,48.07018462228418,61.28161404560743,58.30428389531993,13.49763957529499,65.84947470128643,87.68523315199938,64.35593832029366,18.729482259782245,56.71712078406159,58.494212564740444,34.75348985568186,62.24473516914423,52.61404549762625,77.30997765149849,40.38979961401901,46.734740545643504,31.99613321823476,57.68276788234053,45.66802239536634,52.529274848767884,33.700228476289325,21.176690163316863,76.64363592076649,37.67744099663494,65.10093105364047,59.876359720244736,29.839659937870458,14.519407410673855,67.99527811018935,8.732932632155242,41.61579967700721,47.70643103305375,71.91212575531856,44.602347383592004,51.373370079930844,43.599890262692,12.147803282639721,70.75893114258392,57.438627987856144,60.27987363967885,46.062224315877906,32.20894786874888,25.092204640177556,65.59032834330101,32.654310447399304,31.916219951343308,47.49095654404622,25.609634603269964,36.115144474631975,61.63288846350485,18.684314973007027,28.73205192634678,83.8797588102261,55.488281973256456,14.845390992097235,56.8336230025018,29.476717841174533,27.515098436913494,3.657435443329039,47.20931031536896,32.11375083128304,40.46797732520191
224,employee_1_0_0_7,team_1_0_0,51.000291694579566,67.53080142733766,84.75419300909516,44.137791172326416,30.535788841508218,45.94174033456206,53.0221748456248,40.02617605342994,74.94901627558511,21.950591899864772,82.90336621559206,43.13685304951319,31.36385616882624,66.84298240578912,81.8870860095258,5.144247935330959,26.51849194719302,52.503085380456504,63.84954374256228,48.74525842258804,33.13399439203877,34.06726576861332,53.74507156690896,46.78593455767882,80.28439853421355,64.70155410951072,83.31299094206902,38.23169408077714,53.84766598871085,29.704213500538117,59.8700767726958,57.3167583989564,84.4127686618312,36.925590858613056,26.64023290005593,61.84589131282853,38.35190813285888,62.6144308513275,35.4128752367045,37.1895228167081,38.48540817176263,64.52795116530177,1.125738030934432,49.054496742809775,53.987375765688135,66.37401458659656,36.03728165274067,52.76627870137905,56.40030522770306,45.96119886246084,57.32673025780538,46.76481306365412,61.82395091255322,38.520304249623656,27.513756557966786,41.513733387527374,70.60871718242973,33.336662029270656,33.71196776384779,66.59160228940281,1.23471412586132,50.652909311589376,67.32528363387901,34.71091493425941,73.36607751347043,75.9192951951929,49.533180187433516,13.911655388977417,41.686694884778376,38.115390338014635,62.80792380521014,22.767521294864896,52.65162153048182,71.40892585080901,60.42613878309061
225,employee_1_0_1_0,team_1_0_1,54.955660077896056,72.96096283230926,78.59030013082275,42.02264514672629,38.63256669724515,59.76909959159381,68.61314265016304,47.422703474192765,78.74362356794707,29.25304769954559,67.5339515883194,32.74466665689703,30.318246440550524,47.64501188399742,59.038922069920574,20.34733182919254,19.015987114934752,59.36478580999462,78.61177186158613,38.08872905829202,17.173649971742876,50.21690919137584,61.72285263465709,49.588742557861664,81.2754595958196,52.087842607909565,66.36628671066809,38.670384498643905,47.20161908085252,26.481101641772256,57.64902386321961,32.677342274869936,64.23889411774246,39.66842378077295,31.015774567735555,43.830481974582185,28.088120417449417,59.65551539467033,33.385526579892996,40.726561750832914,41.66698487518545,70.33916195614646,35.7637764654991,50.58946672734571,53.75865362543978,65.2853411148748,39.92261314765898,95.32002071318774,32.89595888032655,78.27911625253613,52.54660440980135,69.37742607110066,53.404399439516936,57.720405920933636,40.40253757772155,38.775029558705924,82.95218810959572,45.79717114116385,26.563851780769628,68.05660785642348,26.770297501390488,27.758479417174502,61.78241951812419,16.178968440389053,43.03061739044129,44.83628176898789,38.274941315211954,15.957566563241027,47.55931521169323,36.03344891714499,26.29828813478327,12.24154122790143,29.56406937224208,30.917107512826227,39.09429180249154
226,employee_1_0_1_1,team_1_0_1,63.52650706062664,83.67625826198007,87.45615493296633,67.75359905215208,36.89741860693331,77.23332256298613,86.4726668489351,70.45928737374284,77.21207567818753,43.27273454949594,65.88403414717861,68.10997580056359,45.16901440987423,74.12679443334312,67.99065704927384,93.4767341081577,34.399925700956295,59.08301101498681,86.65268104882648,52.971107568885095,41.38382177361089,58.18626005440929,64.60594694129428,47.06979255749052,95.32270686627498,83.76079009734508,73.79672160114124,39.36155334002921,55.209797093419766,28.86431874399117,72.39735681906987,63.91722761549451,100.0,48.24491524121624,25.118286795006274,100.0,16.70468627642633,52.564577520307466,42.96509997508802,40.02251409568137,43.65835935791681,77.53222264345096,35.89906709695761,53.29347278181747,84.83502765617459,79.32516700189514,35.99622534970782,77.41419733174959,57.821973167657504,57.786412759263285,39.02835720087824,73.98941548937088,58.7165132194608,56.822079213625514,41.22409854571138,43.921214029326876,100.0,62.39313002875288,56.58106261066051,74.95478456711467,22.48036436119866,51.625424800532535,75.46647986465821,43.21397067157593,71.85751379824141,61.795648678807794,43.80836546429322,20.907407350329827,60.411871137323836,51.850490184637714,53.86387569841229,25.82199734290791,52.37256763212056,72.67191447559195,72.70033402420293
227,employee_1_0_1_2,team_1_0_1,71.17477469919783,71.49117319260752,97.51869549434306,55.69520487001622,36.88823831174945,51.76146728141544,63.760489704643405,54.36318442952158,93.60782890147271,25.9496155308828,83.55083577339853,37.320141045884554,32.195378095001296,64.43726898059393,63.32181172509998,63.343932514877324,33.34774423658608,53.74940346385793,78.99661682376664,41.289516834690495,26.73916333686367,71.33681524586748,46.19077119798567,29.60624016640358,64.67723651288925,36.93412225758918,73.33583905508188,44.78126514994065,49.367554738565715,12.840439388875643,59.43402195370566,54.78258568759695,66.70014233275164,35.97204137745474,18.171771301114713,75.33728426950947,35.36208270980547,58.33362845421893,50.21774978623898,44.985081493944875,31.215736728658246,70.06478498224116,51.092279056059,49.7734199288152,37.510482228773995,67.41723365423444,0.0,83.97279128034728,21.923647853238293,16.747968667217712,48.51220666557798,51.5040654094299,48.50263627141959,36.47515926135585,23.040481652081525,61.13353341500991,54.361634778986755,25.13808414443117,14.474732755008485,62.763311419767604,18.333623570962448,46.991463743491025,72.45587419933234,40.93814602432291,61.267768949372744,82.58668858640885,54.079993701686895,22.204138454227387,62.37136089621366,53.01368675776417,10.535214215942467,7.271887997960523,37.82770178866762,64.03192596556487,52.16125458078808
228,employee_1_0_1_3,team_1_0_1,54.119525844522784,73.8858264365511,78.98529093938456,64.25289895591577,38.59599401618078,58.461693862010485,45.528261416785085,25.885368354596295,72.25045902342248,8.049698717366933,84.05221209452695,43.466957690987705,25.947152101948497,50.70086640135485,59.75192886062857,24.339618165546057,29.272987155395807,59.20129538869813,65.96286414281039,56.92800960898753,21.349888924048578,47.038961867157546,53.621488418197536,28.65203199258189,62.17673391771402,62.12078337014502,46.0049837395983,38.86527781565465,52.35073051677471,20.630098226806606,64.06907226134969,48.693458605804395,85.59359837626695,46.312545983627835,29.491234023206417,48.360663529540446,30.551040040788056,52.909729289248375,55.04476381211179,36.304770755150884,53.204391325615696,83.58213226378037,54.826615712713355,58.69768510670164,75.57590445535018,62.22311277192389,16.56195636097597,39.572914915083025,18.34484814610806,43.92871674963282,41.242693238619765,54.53932320493315,64.03526404606035,44.2447293889509,13.610541872680027,53.23678845005115,67.4431175303298,46.34729935775259,35.900656740853314,57.35597487072795,8.123860666665877,41.18430323691107,78.97540159204837,37.6666934428208,77.5678634709839,59.92393112799451,49.24999096754342,37.63701352371349,71.30513147977382,18.54394752859415,32.72407508195338,18.626115008663824,45.99832214012539,44.91306467871337,52.56959177224599
229,employee_1_0_1_4,team_1_0_1,55.163592564544686,54.996897696911304,81.2665504983406,29.367056900213495,32.704382214178274,65.55845198315468,61.56636645119762,39.80477089320547,65.99932763961127,34.823536886705256,71.339907894251,45.114814669034516,36.54684183333769,44.619141154774475,75.6339473785442,15.063742537320392,19.33075545283143,66.5410344694337,61.31822096358415,50.01169137490972,31.38466868546437,34.884865834534594,66.25953157014665,28.223621444481644,57.999646498011096,45.36426289145828,88.7163113307875,37.396831797330826,43.05651886153479,22.1294838571869,53.93455167452283,45.78700900942285,100.0,38.56435977355731,25.78791386807717,53.02701141002596,13.619389246631634,52.81848150444355,51.58812970213263,38.50006110994045,54.99738365006223,82.64263370607392,0.6076552947374978,57.10191051669724,69.8114465215709,65.72268300774984,37.40845098021741,59.06078692616861,26.853599568684746,31.956031446366257,55.28862126479329,52.23984966338939,78.04821505983577,38.36643792835577,19.915083643381426,44.76896431652233,79.23301252368914,35.357967305919765,33.655269604459605,44.69249477792292,5.356072918217738,36.366309970660296,66.4570338110034,25.034884920688725,38.82184976224377,66.81622854017108,25.262613984739563,18.128982928342158,53.30743499183627,41.08557854750269,0.005517897119283077,15.53951498643589,46.11055385263693,51.78938963111258,41.4149360934345
230,employee_1_0_1_5,team_1_0_1,54.999091044479734,75.18936761580042,82.74812584880736,41.884512127194434,36.00666674341041,65.25447104521217,49.229097872246314,41.686734518933044,69.33129605994124,20.041647695306906,72.17940183343383,33.399261592471674,31.88430577840957,54.18978717278953,38.53774657461996,36.44958975781667,13.526702812630463,60.69059121776484,76.0961476146691,38.987643892516985,36.1833087367473,52.33658724446405,54.65007954697675,32.30697919195827,73.51804070628079,60.57646877386172,69.92289126588702,35.53594547229538,44.76283976635063,24.54371071042215,58.33801548746048,46.570740139328805,50.72013300279461,38.97774657665774,18.830214895016034,100.0,33.70213959430583,56.72941774406292,58.7772264045862,24.486958963627643,43.94860155391267,68.48380667505957,52.607508403985534,59.46731257131515,60.07050100347468,72.37598140098613,0.0,59.39758765907136,29.0711160968304,45.54416377837072,36.7901331074736,44.3991520837604,65.82131127463727,40.12676027640281,13.208772114760855,38.07194578102901,89.62488933855835,42.70869078666807,32.29364386567887,52.02476008816758,5.375786018166043,42.81241253339669,68.81551007966092,42.005331784767705,53.83129484847421,84.88829962255431,35.30718840048089,19.40934483578045,56.97275305124831,28.03491028075116,9.914167840423513,16.692733180814653,61.68600550624764,100.0,64.12203498479158
231,employee_1_0_1_6,team_1_0_1,57.38422347016742,70.07095781189011,77.74679215298094,56.02999613597199,38.13621575663538,65.07276261410094,51.76171435715648,26.35021643646727,70.9083625002242,20.75768205558266,80.88197263100956,37.223704545834316,33.32426079702534,59.78188002327757,68.72890012881872,15.099787702197926,29.678370695706384,71.20254612186851,58.79940660966363,60.67475789835868,19.8241080411173,40.736839037062836,60.18987165950524,36.69780954653805,54.300164188154405,60.12039156172382,63.49718836955838,40.09049400342413,44.83680739873502,36.558952693004215,46.43519956363621,41.74100416033987,68.40544575385302,33.872662485248554,33.123420926850955,60.9707838297514,21.0231068883243,55.57498205482701,38.4151363778219,34.681532493687634,40.806510613312554,82.56083328126233,40.103237822575565,57.86303701432014,52.15187670898693,76.70874542996127,6.33575430796461,48.96405888458598,43.122200889416455,36.701204722425715,53.31636707038309,60.876029435497436,77.84150308036642,65.27640866087177,25.188013675550273,71.51348889990189,63.59176719882524,45.837683057181174,38.44201580693699,70.92679456331769,0.2536700170705437,31.266351461522436,73.22604509686018,23.32625297157518,40.811686892250925,32.68670655637808,22.929761029391244,22.427372835594056,42.1400994976546,9.171670605006828,20.91602967713226,20.751572797513994,49.50648461657894,47.67940097617029,42.98578314123962
232,employee_1_0_1_7,team_1_0_1,60.13905299537299,68.88130762599353,81.14076214671003,40.2059963554836,25.458358874782633,64.17974700326643,60.45142093495762,69.02506196755897,73.80013906323141,23.8319426706708,71.85772078112005,41.69881770917575,26.25677006640955,53.21394337316652,66.74358689771086,9.67380749823472,18.69958842569085,51.06554321565872,81.97107378931318,36.03388604815315,13.247081464421884,64.47901259931686,48.55748539321843,38.275851546993096,72.49844635769034,44.97232852339708,65.16599534695004,29.62009306994421,46.480801697086314,2.0448686551743904,63.21185991433938,66.76873515829776,85.06081050870364,40.84901240532544,29.275077283378593,72.37650432893872,6.171729815246385,62.130635706106474,57.45518346253824,29.63916020270435,40.59834532838643,68.00366980598059,59.26050653108118,52.10191970602485,71.6609264115184,68.07525860583493,45.91570029395987,49.34900049800561,37.601116187593846,50.57075793731573,51.450846522446376,55.405224204849794,43.592555180678765,34.660858303810095,3.7585442516128307,67.65192768208578,76.8966699977838,51.19579657029915,30.751053811588143,75.38675778497421,33.734907777653135,31.61584298203529,55.82047357671329,39.09562026310081,32.24493107073813,54.746218103654535,41.23216065381254,25.31938107374831,77.19333810304558,36.51096938153286,45.45037863927011,13.300616060228652,39.67352398944441,57.56156760425246,41.42976494058217
233,employee_1_0_2_0,team_1_0_2,61.42288739627526,66.13129302458634,82.06854485666246,39.52316622640283,35.078394879837944,62.14894105700539,62.111652271593776,59.21265310908393,90.22974714313324,36.847563481909354,86.34334491720954,45.91044246029378,46.00352255941468,61.581115999851626,68.52830243068031,25.51757707709044,11.421511608554672,67.19402585973276,51.257875323605326,57.25187651232649,39.64159996706472,60.14305019914707,57.65044462113563,40.26884957240179,67.8654882884658,78.13950434958814,91.12116523854657,47.20202259696379,53.84975907748027,31.57400027171331,57.64188104663267,51.199265292580456,47.56225296897948,32.224809732711,23.21289093070739,71.30355254807765,25.893019665531966,79.11069812055695,50.73541714889798,29.9049484864363,46.58103178231148,80.04449025525328,19.111279169795615,45.547712540945255,61.29998808383323,74.81038596441563,42.23459078323634,61.2629108476985,43.831126121926815,49.3083783376611,24.14771464309893,60.66261474090959,92.43985359556866,48.72754541931893,32.57122929874579,34.38256678290489,50.60993326431838,41.41509427243857,22.9746016311611,60.91956253515952,0.0,53.002177953066706,63.31554218829115,31.74998365304102,43.22785277713934,60.989450838988404,27.493720350107857,20.965178400761115,52.66893551151256,20.737830036502878,33.96229396740886,31.517784166307095,35.78456401341808,41.612125873507296,53.25043653168467
234,employee_1_0_2_1,team_1_0_2,58.731577700287794,70.67639441206349,82.88864331699673,57.937254360489085,36.9670299007175,65.49459686114223,59.91351111233714,28.07520159146446,74.00564544375491,29.430011527604652,86.2752788813543,40.89553151479353,34.11398685731407,71.00411628746741,79.5041060501395,24.415998590943985,27.539711537887925,55.96797082938345,86.17257110296133,63.63381625570504,30.439218685754604,61.299194072785625,82.07272125806858,51.257610840369345,58.40423986923825,89.77932032302198,68.036815162538,38.35605974413662,66.62199914367903,39.447422287455666,69.79905431281935,64.13303800202607,77.77093279773021,54.57207943721309,58.357622499916985,80.73132130521059,42.28188053483322,79.52081155747224,48.2134372142687,30.795603129902485,59.37925250553159,80.48700028120763,68.38098878391551,60.678930499179835,69.49839666492885,72.98850094280843,38.66219264078347,54.09134466975247,43.14828223147008,55.58065641587149,63.306596687475434,64.8210982071629,79.12719905926173,48.72783645677991,53.845734588538534,79.97786634788544,80.04816726455492,48.62190721117635,33.20306490009724,73.77658878113539,0.0,49.204247645660665,69.07058249737513,27.921850636771516,47.71724988653741,70.52902681245642,54.918645064643435,30.382167271916533,73.09644959491172,34.300019072103176,30.76260417029144,28.631673148603653,53.08384878408075,76.95266796645994,57.24531404663487
235,employee_1_0_2_2,team_1_0_2,44.75026965358546,56.55445325605167,70.53514866767901,48.679429083108566,31.729355398534754,74.51602381266255,58.79998206712463,48.825340854530324,73.64177492466611,33.633753432500015,62.97116619547046,43.05688503862537,30.322523168272845,69.62134042531375,75.30830843525567,17.123064349450573,26.54757660018933,65.26186388203386,71.70857681065706,48.1658698884451,34.86691408487969,14.672506697179543,50.20951966018486,28.950795902818836,59.772415094235626,67.701318165248,68.01355150937984,41.95694071350237,39.05338257775571,26.378376015541214,50.01893817762871,42.972908087656954,59.74784251246857,33.77490713024853,18.270788864605507,86.83268455521764,12.871090304668629,53.14517588887673,53.35692837237755,35.03846527915816,36.3931661739884,79.90944439300469,44.82576998951731,58.27792465718885,39.810537407027226,70.39049018859511,41.610087186877905,49.894743593317145,40.15338056256916,44.44830817641064,37.49530807236811,66.75708508713049,73.19540222243673,51.10082204063474,19.97510993259836,55.65348421327195,85.10549076677141,45.32146194989072,33.729252813348715,60.65426046230936,38.22996860302774,53.524927930671964,62.86216702591419,35.36105127517327,46.16724575424624,79.60150466059662,53.83207507454302,21.994052336287645,59.33698935246316,46.531721089928425,75.50016620715317,31.083218834227083,49.69975972358898,73.25993023669157,59.916305089537744
236,employee_1_0_2_3,team_1_0_2,59.6299120314228,77.64897704369453,75.27465719059472,43.02166940217961,45.95843366537405,73.86618243673294,60.914775996964046,22.035530399215084,80.44591042371141,34.443816850749556,86.1543602727719,47.743897402629216,39.62053322725189,62.52305821092376,72.05757854477821,20.683840032209606,17.268209440359723,60.9340581305588,55.134472959512486,52.38065179285928,32.11352852806422,44.72747328509059,52.148854548174285,34.43253467592586,61.252260072353764,56.48600068203448,100.0,47.68295487858366,52.060222704509954,29.958520243124987,76.03737415504413,58.20699840737934,61.15289725287226,38.202122888442105,35.07599581011875,100.0,2.016933689829383,73.52283491384,47.417767937556924,44.191368861523756,52.51204357697014,93.3566292747627,42.35565832777874,71.52437800521123,78.12745231917822,76.69165396770866,4.399752703148437,74.73204926603643,51.51125748043056,61.203664993127184,56.31597689229597,73.16883786051481,98.4789719445975,56.22651057177072,31.1760065865764,73.26179793490648,97.27243997955159,54.14566951950333,34.96214788007297,73.21400913180099,7.8523020520610665,39.90041151773561,66.96100809581232,28.71573892285201,25.449002541653353,68.24927979810948,55.857264940623935,35.48483485900944,75.92107821763027,46.93434153636573,54.85905081950332,19.180636997761255,50.16364997285507,92.03795840305557,50.030629375774744
237,employee_1_0_2_4,team_1_0_2,52.323621350167116,70.65637241850968,64.12121318625117,40.64001785996471,38.01957069881775,56.633982024586835,55.645538058260215,25.295632418373415,70.61022284640475,27.364940264237244,73.99751886397073,40.065226059796196,29.089205358022962,63.97785098015998,46.949044760262716,55.22665955474946,30.165041226206583,66.22899124189898,68.20666980266999,53.80685749863076,14.916115401433071,37.56882186144739,77.6271656300267,35.10931494453051,62.96443644183279,60.798592915739285,100.0,41.48548860450973,59.39138884930224,37.80637960998886,66.50192106298118,54.73852633230176,85.51172730993811,39.451053537425686,31.054201091749857,83.89709244634629,23.890587095991247,68.13468435836265,44.867922211146784,29.59729530718858,37.404160843774065,70.35150394967401,64.72395796621839,58.46447841214081,66.33396584488574,71.45090232202632,15.647646183776732,58.09999696945338,46.76063245209352,51.46340865159721,43.86757922360751,78.40547399732091,100.0,61.067748175884816,28.718553718394134,59.243062958132505,87.05454337637993,41.73713277639276,43.07698932856368,62.15587388425541,31.621988739645513,54.99233338295305,77.57916461120082,41.4288302661978,96.02992599013305,73.23163116599156,42.36889763938695,19.556774706845893,62.4729067323681,30.212315821079944,36.85160109253596,24.704678433212575,44.2416317806865,54.49994120991663,66.16266960800246
